1727,the production hired curanderos as consultants to make sure the curandero in the film was portrayed accurately and with sensitivity warner bros the curse of la llorona starring linda cardellini and raymond cruz centers on the mexican folklore of la llorona a crying female spirit who takes children cruz who plays a curandero and protector in the movie is one of many latino actors featured in a cast that includes comedian paul rodriguez and marisol ramirez who plays la llorona curanderismo is the art of using traditional healing methods like herbs and plants to treat various ailments long practiced in native american villages of mexico and other parts of latin america curanderos also are found in new mexico south texas arizona and california
1728,kb created not just characters but beings so human that even 30 years later the audience responds to his films with the same excitement do you think the audience will accept you as a retired copyour approach has to be honestirrespective of the roles when i was approached with vellaipookal i thought to myselfhey i never dreamt i would do something like thisso what is wrong with doing it i loved the premise of the story
1729,however he believes the road ahead is not going to be as smooth with rival oppo bagging the cricket world cup sponsorship and samsung launching the new m series of value for money smartphones oppo online subbrand realme which was launched in q2 2018 managed to break into the top five with a 42 market share and 13 million unit shipments oppo market share has not changed much as still own 93 market and shipped as many units as they did a year ago
1730,the redmi note 7 pro comes equipped with qualcomm snapdragon 675 processor a 48mp primary camera and a 13mp front camera it is also available in a 6gb128gb variant priced at 16999 both smartphones run android pie 9 with xiaomi miui 10 custom rom running atop and are backed by 4000mah batteries the front of the two smartphones features the same 63inch display with a ushaped notch that houses the frontfacing camera
1731,whatsapp has been pretty active in putting out updates this year the instant messaging app has been spotted testing two new features lately consecutive voice messages and group call shortcut while the former allows you to play multiple voice messages one after other the other provides a shortcut for making group calls both features were first spotted by wabetainfo a website dedicated to the newest whatsapp features in beta testing the new feature allows automatic queuing of voice messages all you will have to do is to tap on the play button and whatsapp will play all the voice messages in a row for you this feature was spotted on whatsapp beta for ios v 218100 and is only present in the code of android beta version v 218362 which is likely to be enabled remotely
1732,despite the heavy clampdown on piracy and shutting down of some of the leading portals world over piracy of videos is rampant users turn to proxies and virtual private networks vpns to override the take down orders by government and enforced by operators within their country while these pirated platforms allow users to access tv shows and movies that are otherwise not available on legitimate streaming platforms die to geographical licensing deals they are also opening users to malware attacks and putting their entire device and accounts on it at risk
1733,targeting the previous upa regime modi said in 2014 the people comprehensively rejected the upa new delhi soon after the election dates were announced prime minister narendra modi put out a series of tweets welcoming the festival of democracy and urging voters to support the national democratic alliance nda for a second consecutive term modi while thanking the election commission also listed the work that the national democratic alliance government had done he said that the 2019 elections were about a spirit of confidence and positivity with which india is fulfilling the aspirations of its people
1734,parineeti chopra wrote could never have thought a quiet country like srilanka could be attacked like this all my love and prayers always arjun kapoor tweeted really disturbed to hear about the monstrous attack in srilanka on such an auspicious day
1735,brene brown books on shame vulnerability and courage have given her alist fans like oprah and melinda gates and made her a goto leadership consultant for both pixar and the seattle seahawks but brown a research professor at the university of houston graduate college of social work thought she would spend her career writing for other academics not making the new york times bestseller list my goal was to put it in peerreviewed articles that no one would read but like five people and they would just read it to check to make sure they were quoted brown told the associated press from her home in houston five bestselling books later brown is debuting her first netflix special on friday brene brown the call to courage based off her two decades of research
1736,while ibm will be using ai to develop the technological model for improving agricultural output and productivity for various crops and soil types for the identified districts niti aayog will use the data insights generated through these ai models to help farmers and other stakeholders a large part of this agriculture platform has been developed by ibm researchers from india according to himanshu goyal india sales and alliances leader for the weather company which ibm acquired three years back ibm has been focusing on agriculture globally too points out mary glackin head of science and government affairs at the weather company which is the world largest private weather enterprise the company provides up to 26 billion weather data and insights daily via weather application programming interfaceapi and its own digital products like the weather channel wwwweathercom and weather undergroundwwwwundergroundcom in the agricultural sector the weather company adopts a whole ecosystem approach which includes suppliers seed and fertilizer companies farmers lenders and distributors according to glackin we seek to provide a decision platform where we can bring together the information across these players to help everyone take informed decisions she said in a recent interview
1737,dinesh vijan producer had the idea and i was working on the film as a creativedirector but later i got attached to it and felt i should direct it
1738,6 global central banks including us federal reserve have adopted a softer stance leading to increased flows into emerging markets like india 7 the european central bank could further delay an interest rate hike and may look at measures to mitigate the sideeffects of negative interest rates ecb president mario draghi said on wednesday warning that risks to growth were on the rise 8 nifty internals suggest that recent rally has been broadbased compared to previous ones as 29 stocks from the index have outperformed nifty so far  a perfect ingredient for a sustained rally we expect nifty to continue its northbound journey and attempt 12100 levels pritesh mehta senior vice president for research at yes securities
1739,7eleven choice of its india partner is seen as a vote of confidence for future retail the first 7eleven convenience store is expected to open this year naveen kumar sainimint the deal can help future retail tap into 7eleven sourcing and tech expertise which can in turn help easyday 7eleven is set to benefit from future retail vast experience in india and understanding the local consumer future retail ltd recognized more for the popular big bazaar hypermarket chain could well use a success story in another store format easyday the indian retailer chain of small convenience stores has been its weak spot
1740,mumbai the indian rupee on friday strengthened further against the us dollar after the federal reserve signalled a prolonged pause in monetary tightening due to slowing growth and muted inflation at 915 am the rupee was trading at 6863 a dollar up 032 from its previous close of 6883 the home currency opened at 6870 a dollar
1741,be it the intermittent squabble between groot and rocket or the fact that the characters never let the gravity of the situation affect them guardians of the galaxy had its comic moments spoton a story of underdogsunlike the previous mcu origin movies which singularly follow the making of a superhero guardians of the galaxy is the story of five underdogs and how they team up against biggest forces threatening the galaxy while these bunch of bandits were initially only interested in making money by selling the orb with the infinity stone in it they find it in themselves to fight for a greater because visually pleasing intergalactic adventuresas is obvious from the film title guardians of the galaxy involves a whole lot of planethopping and intergalactic adventures on the part of our heroes while not a lot of time is spent on forming a backstory for all of the locations it is definitely aesthetically pleasing kickass characters and the perfect castwhile chris pratt is just perfect as the manchild peter quill the camaraderie between groot and rocket voiced by vin diesel and bradley cooper is definitely the most fun part of guardians of the galaxy
1742,since then qualcomm has filed a series of patent actions timed to conclude before the antitrust trial and rack up smaller victories against apple so far qualcomm has won a preliminary finding of infringement by us trade regulators and partial iphone sales bans in china and germany although the chinese ban has not yet been enforced and apple has resumed shipping phones in germany after making changes us district judge dana sabraw will open an eightday trial on monday to determine whether apple violated qualcomm patents around helping phones turn on more quickly and save battery life during tasks such as playing video games qualcomm alleges that phones with intel modem chips which connect phones to wireless data networks violated the patents
1743,expressing concern over the pornographic and inappropriate contents on tiktok the high court had directed the centre to ban the app the madurai bench of the madras high court on tuesday refused to lift the ban on tiktok and set april 24 as the next hearing date owned by chinese technology company bytedance tiktok claims that it has over 120 million monthly active users in india although the app is now not available on google play store and apple app store people can get them from the thirdparty app stores such as apkpure androidapkbox uptodown and apkmirror techarc said
1744,wipro in its response rues such a traceability requirement could lead to breaking of encryption on apps such as whatsapp and signal and this will be a major threat to the privacy rights of citizens as enshrined in the puttaswamy judgment of the supreme court commenting on the 72 hours timeline for furnishing user data the internet freedom foundation says that such short deadline for compliance can only be fulfilled by large social media platforms this might make smaller companies over compliant to government demands for immunity resulting in a total disregard for user privacy regarding taking down of unlawful content technology policy researchers form national institute of public finance  policy nipfp caution that overzealous implementation along with over reliance on technological tools for the detection of unlawful content would lead to the curtailment of online speech they pointed out the instance where facebook had removed posts documenting the ethnic cleansing of rohingyas as it had classified rohingya organisations as dangerous militant groups
1745,the world secondmost populous country is also the fastestgrowing geography for sales photo bloomberg every smartphone maker from apple inc to samsung and xiaomi is looking to india to boost their fortunes the three m series devices all priced below 20000 apiece will launch on february 5 on the samsung india online store as well as amazon india
1746,marvel cinematic universe latest offering avengers endgame has been knocking it out of the park since the day of its release film trade analyst taran adarsh recently tweeted avengersendgame refuses to slow down crosses  200 cr on day 5 tue sets sights on  400 cr fri 53
1747,the obamas are intent on avoiding any material that could inflame tensions at a redhot political moment particularly as the 2020 presidential election begins to ramp up touching on issues of race and class democracy and civil rights and much more we believe each of these productions will not just entertain but will educate connect and inspire us all barack obama said in a statement making movies and television shows can be time consuming and messy and there is no guarantee that some projects in development will ever be made here is an early look at the shows and films the obamas are planningamerican factory a documentary that examines life in ohio where a chinese billionaire opened a factory in a former general motors plant and hired 2000 people
1748,the huawei mate 20 pro can be we wirelessly charged via the qi charging standard no surprises therebut the quartet can also wirelessly charge other smartphones as well read on to know how mintindiawire huaweihuawei mate 20 prohuawei mate 20 pro reverse charginghow reverse charging workshow wireless charging workselectromagnetic inductionhuawei mate 20huawei mate 20 x the huawei mate 20 launch event saw the unveiling of several products which includes the quartet of mate 20 smartphones huawei watch gt and the huawei talk band 3 while the theme of the entire event was to take everything that is right with 2018 smartphones and make it better there were a few unique innovations as well for instance the mate 20 pro can be we wirelessly charged via the qi charging standard no surprises therebut the smartphone can also wirelessly charge other smartphones as well to make this stand out even more the demonstration video showed an apple iphone xs being charged with the huawei mate 20 pro this feature is called wireless reverse charging doing so is simplejust dig into the settings and enable the option and voila you can let a friend charge their phone wirelessly
1749,the campaigning for the phase witnessed a new low with sp leader azam khan making an indecent remark targeting his opponent jaya prada in rampur by allegedly speculating on the colour of her underwear and attracting the saffron party wrath besides that of the national commission for women khan who also faced a 72hour ban by the election commission of india on his campaigning after making the underwear jibe was among the three other leaders including uttar pradesh chief minister yogi adityanath and bsp supremo mayawati who faced the poll panel wrath for making provocative speeches the political heavyweights whose fate will be decided in the third phase of elections here include mulayam singh yadav union minister santosh kumar gangwar who is fighting from bareilly and bjp varun gandhi from pilibhit the lok sabha polls are being conducted in seven phases between april 11 and may 19 the election results will be declared on may 23
1750,also on the list are two other former state unit chiefsajay maken from new delhi and jp agarwal from chandni chowkin addition to arvinder singh lovely east delhi rajesh lilothia north west delhi and veteran leader mahabal mishra west delhi bjp announced its first list on sunday fielding four current lawmakers harsh vardhan in chandni chowk manoj tiwari in north east delhi parvesh verma in west delhi and ramesh bidhuri in south delhi on monday bjp released its second list minakshi lekhi has been fielded from new delhi while former cricketer gautam gambhir will contest from east delhi it would now be interesting to see if bjp is able to repeat its 2014 performance or aap retains the political dominance it has in the assembly or whether the congress can script a revival
1751,but it is precisely this singleminded agenda of getting modi out no matter what that could work against tmc congress and other parties absolute power to one party at the national and state level is not ideal if the opposition parties are strong in west bengal and in delhi it will strengthen democracy but we need viable options to modi and that is missing in this election said ayan chakravarty a 50yearold lawyer at the local court in serampore the dismal performance of the congress and left in state and general elections has convinced voters that neither party can defeat tmc nor challenge bjp
1752,since you started at a very young age did you ever feel any pressure while going about your careerthere is a responsibility but no pressure as such my mother was also very clear that i never did a daily show as i would miss school owing to the long hours of shoots having started your career as a child artist does it get difficult to establish yourself as a lead actori have been very lucky that whichever projects i have done until now i have played the central character
1753,the announcement underscores the bjp bid to wrest its lost territory back from the congress which handed it a massive defeat in the assembly polls last year the congress had won 68 seats reducing the tally of the bjp which was in power in the state for 15 years to a mere 15 the difference in the vote share of the two parties was a huge 10
1754,here the gamechanging features to look foror hide from if you are more concerned with privacy than being an early adopter no matter what your search google is watching and if you use a voice assistant such as google home it might also be listening but what feel like random daydreaminspired searchesbest tacos in mexico city maybe or how to do yoga on horsebackoffer excellent clues that tell google where you might be interested in going next now the engine is using those searches to file away potential trips folders with information about hotels restaurants and activities you have previously researched in specific destinations if you have recently started looking at hotels or activities in los angeles but have not booked anything yet we will organize this information in your trips along with destinationspecific searches tracked flights if you have any and more tips explains richard holden google vice president of product management who says the tool will help travellers pick up where they left off if their travel plans are delayed we want users to consider this as their travel bucket list and now when they search they can easily access and leverage any research they have done to date related to a destination he tells bloomberg how to use it for now it is a bit cumbersome to find your potential trips they are not saved within an app such as inbox or accessible from an easytoreach dropdown menu on chrome you have to manually type this url into your mobile browser googlecomtraveltrips click on any of destinations you have researched and you will find your recent search queries google travel guide to the destination and any routes you might be tracking on google flights once you book the whole folder moves to a separate heading called upcoming trips where all your reservations are centralized and viewable in itinerary form
1755,with all three teams battling it out necktoneck it would be interesting to see who will manage to win the task ringmaster rannvijay singh will then inform that the winning team will be safe from the next voteout
1756,with 50000 forces already present across the state an additional 10000 forces of paramilitary personnel have also been deployed new delhi four months after chhattisgarh wrapped up the assembly elections the state  fraught with naxal violence  is once again preparing for the lok sabha elections on a warfooting even as sporadic episodes of naxal violence persist in the state bastar region even as one central reserve police force crpf soldier was killed and five others injured in bastar dantewada while nine civilians were injured after naxals targeted a civilian vehicle in an improvised explosive device ied blast in bijapur last week the state is rolling out watertight security measures for the upcoming polls
1757,the pace and plot both sag as we keep circling back to the nightmarish dreams that visit hanif kapadia as he deals with a bump on his head and a memory lapse on his way to achieve his dastardly mission ats chief diwan deol flexing his vocal cords and barking orders at his team a posse of cops in swish uniforms and ponytails running around mumbai trying to crack the case and characters barking abort clear and go all very hollywood style kapadia son of simple nephew of dimple fares well enough when he is throwing his punches but will need to work hard on emoting skills
1758,this includes publishers like la times wsj vogue wired and national geographic apple is also allowing family sharing of the service and the first month is free it will go live today in the us it will also be available in canada with canadian magazines in both english and french the service will be further extended to australian and european markets later this year indian availability has not been announced yet apple has partnered with goldman sachs to bring this service and it is powered by mastercard on the payment processing end the card will be linked with the wallet app and will have no cvv number no expiration or signature apple said users will get a perdevice card number that is stored securely while the transactions can be done via face id and touch id apple also mentioned it will not charge penalty rates if you miss a payment it mentioned it will offer low interest rates but has not let out more details on that apple has not announced its availability in markets other than the us
1759,it speaks volumes about the writing on display when a really dialogueheavy episode of a show manages to hold the viewers in a spell until it ends the second episode of the final season of game of thrones was basically an extension of the first episode this episode was about the human moments and we might miss this in the upcoming episodes when it is all about the dead and the undead the cliffhanger from the last episode  jaime lannister ending up facetoface with bran stark  was resolved almost immediately daenerys targaryen was not as kind though tyrion lannister and brienne of tarth interventions and later sansa stark conviction saved jaime
1760,but what is surprising is the reported aramcoreliance deal valuation the toi report suggests ril will carve out its refining and petrochemicals divisions into a separate entity which will be valued at 5560 billion this values the downstream businesses at about seven times estimated ebitda for the year ended 31 march this will be attractive from aramco perspective but far from lucrative as far as ril is concerned note that a number of broking houses have valued the downstream businesses at much higher levels already the median across the street is upwards of 70 billion it is not like reliance is a distress seller either while its indebtedness has increased considerably in recent years after its aggressive foray into the telecom sector with reliance jio leverage ratios have not gone out of whack net debt to ebitda is around 37 times based on the current year debt and earnings estimates ril oil businesses generate high cash flows which will take care of its debt there is no pressing need to sell a stake in its refining and petrochemical assets said an analyst at a domestic broking house the only motivation to sell is if the deal includes a condition to procure crude from aramco at discounted rates the analyst added
1761,after the threat of night king is done with the protagonists turn their eyes to cersei who has bolstered her army with the elite mercenary force called the golden company there is certainly going to be a conflict between jon snow and daenerys targaryen over the former true lineage
1762,the honor view 20 is the world first smartphone to sport a 48mp camera and a punchhole cutout the smartphone is powered by huawei topspec kirin 980 soc based on a 7nm process the octacore processor is also present on huawei current flagship the mate 20 pro it is paired with a mali g76 mp10 gpu along with up to 8gb of ram and 256gb of internal storage the view 20 runs magic ui 201 based on android pie 9 apart from the 48mp sensor the back of the phone also has a secondary time of flight tof stereoscopic sensor for capturing the depth of an image the front facing camera is fitted with a 25mp sensor with f20 aperture
1763,vishal singh as sanjay aka sanjusanjay fondly called as sanju was a fun young boy who according to his mother was always picking up his girlfriends parents from the airport and station the title track even had the visuals of sameer pulling off sanju towel leaving him only in his underwear kirti was always at loggerheads with her brother sanju and the two fought the most for the telephone post a few television shows natasha made her bollywood debut with mission 11 july which unfortunately failed at the box office arhhan sunny singh as vishal and karishma acharya as aabhathe two kids of sameer and sunita  vishal and aabha were mostly seen holidaying with their maternal grandparents joining hands with sanju and kirti vishal and aabha would bring the house down with their naughtiness
1764,the allegation is that twitter has bias against rightwing accounts as general elections loom  serious enough for the government to call twitter for a hearing before a house panel this is in line with what we have seen with twitter ceo jack dorsey facebook ceo mark zuckerberg and google ceo sundar pichai testifying and being grilled last year by lawmakers in the us and in the european union eu over data privacy political interference and fake news the big question is who will represent twitter in the india hearing on february 11 at 3 pm in parliament complex the company currently has an interim head in balaji krish who is twitter global head of revenue strategy and operations after country head taranjit singh quit in september mahima kaul who is head of public policy and government is very active when it comes to firefighting
1765,the second image claims that the handset will be debuting as oneplus 7 pro the above image shows that the upcoming oneplus 7 smartphone will be sporting a bezelless design since it is fitted with a curved oled display the chin of the device is a bit thick whereas the other bezels are almost nonexistent the case renders of the oneplus 7 that have surfaced in the recent past have revealed that it will be arriving with a notchless display and a popup selfie camera the gizmochina reported on wednesday the leaked photos also suggest that the display of the phone would feature an inscreen fingerprint reader similar to what we saw on the oneplus 6t
1766,brokers through association of national exchange members of india anmi will send representation to sebi saying the new guidelines will have an adverse impact on liquidity and volumes said an anmi member instead of fostering growth in the markets and integrating cash and fo segments sebi has enhanced the eligibility criteria this under the new physical settlement regime is becoming a selffulfilling prophecy of lower volumes and higher spreads thereby making stocks ineligible for derivatives said an anmi member who did not wish to be named as they are yet to send their representations to the regulator sebi had also mandated physical delivery of stocks in a phased manner the first 50 stocks with smaller market capitalisation were to move towarda physical settlement by april this year the next 50 in july and the next 50 by october it is not just anmi and brokers who believe that the enhanced criteria for fo are hampering the segment
1767,we want to avoid paying too much of a valuation premium for the comfort of a name or a brand because overpaying invariably catches up with you shah said referring to largecap stocks that have been this year popular trade india has sat out the rally that is driven asian equities to a fourmonth high as the flare up in tensions between india and pakistan added to the uncertainty surrounding the upcoming elections while shah declined to comment on the skirmishes he remains unfazed about the outcome of the national ballot irrespective of the government at the centre if you have bought stocks where there is growth and downside protection in terms of valuation the portfolio will outperform in the days to come he said
1768,the film is backed by lyca productions the banner which was also behind rajinikanth sciencefiction flick 2 anirudh ravichander will compose the music for the movie whereas santosh sivan will serve as the cinematographer
1769,other companies too are working on security solutions ashish jain director of marketing edunext points out that schools have started taking security more seriously edunext has been developing technologies for schools for eight years but has taken up the security aspect only in the last three years according to jain india has over 300 players in the education erp management software industry like gateway to school edunext solution is also linked to the school erp system when a student enters school they use radiofrequency identification processes to mark their attendance their parents are simultaneously notified about it edunext currently works with over 350 schools across india including 55 branches of the delhi public school nine branches of gd goenka and 22 branches of seth mr jaipuria school jain said that while the adoption of these services is higher in tier 1 cities and from private schools schools in smaller towns have also been exploring options like these
1770,like warner bros movies in recent past disney released it before the us and it paid rich dividends biggest hollywood and nonchinese movie in china avengers endgame nineday earnings it release two days earlier there stand at 512 5 million dollars which is way more than the previous biggest hollywood movie in the country fate of the furious with its 392 million dollars
1771,banning has had adverse impact on the user base of this app losing close to 1 million new users per day  it is estimated that approximately six million requests for downloads could not be effected since the ban came into effect the company said in the filing the supreme court has so far not provided any interim relief on repeated pleas by bytedance and referred the case back to the court in tamil nadu where the case will next be heard on wednesday memes and music videos thrive on tiktok although some clips show youngsters some scantily clad lipsyncing and dancing to popular tunes its growing popularity has drawn criticism from some indian politicians and parents who say its content is inappropriate the tamil nadu court which ruled against tiktok after an individual filed a public interest litigation has said the app could also expose children to sexual predators
1772,the chit fund scams in which people lost savings have fuelled anger against the tmc government and turned people towards the bjp tmc members were named in the investigations in the narada sharada and rose valley scams and banerjee is seen as having shielded the accused this anger along with violence during the march panchayat elections has been exploited by the bjp in its election campaigns i lost 12 lakh in the chit fund scam and the state government has done nothing to act against the people responsible for it we were not allowed to vote during the panchayat elections but this time we are determined to vote the presence of central forces will keep us safe we do not trust the state police said nayan krishna ghosh a 26yearold farmer in gangarampur village in bholpur constituency there is also a perception that banerjee is soft on the minority community and on illegal migrants from bangladesh we want the national register of citizens nrc to be implemented in west bengal there are many illegal migrants from bangladesh and the state government is doing nothing we will become a minority in our own state soon the state government does not look at the rights of hindus it is only concerned about one section of people the people of bengal are not getting work because of illegal migration said dilip biswas of rao tadi choumata village in ranaghat constituency banerjee has ruled the state for nearly eight years resulting in a sense of antiincumbency which the bjp is exploiting even if the party does not win a majority it wants to build itself up as the main opposition in the state the next assembly election in west bengal is due in may 2021 and banerjee will have completed 10 years in power by then
1773,ahead of the release salman khan katrina kaif and filmmaker ali abbas zafar went live on twitter to answer a few questions that they had received on teambharatontwitter one of the fans asked salman about his experience of working with sunil grover who costars with the superstar in the ali abbas zafar directorial
1774,in typical oppo fashion the camera wants you beautify you realme says it factors in the aesthetic views of local youths in tuning cameras and optimizes selfie beauty features accordingly it essentially makes your skin appear without blemishes and smoothens everything out makes your eyes bigger jaw slimmer and cheeks more protrudingdepending on your settings you can also put everything on the ai to make you look pretty selfies without the ai selfie mode also look good and i personally prefer myself with my small eyes they are well lit and thanks to the wide aperture and pixel size you consistently get welllit images i wish this was the camera at the rear of the phone the rear camera comprises a 13mp2mp module which is also powered with ai camera modes include ai scene recognition multiframe noise reduction portrait lighting pro mode and slomo while the aiscene recognition works well in well lit and semiwell lit scenarios it is a little difficult to use at night everything appears a bit too smooth since high iso and noise reduction are working hand in hand the promode has one of the best implementations in any camera app period it is extremely intuitive and easy to use no circular dials no mumbojumbo it is spot on realme u1 ticks nearly all the boxes required to be a good subrs 15000 smartphone a phone with the top mediatek processor is a good addition to the realme lineup and so is that selfie camera the resemblance with the realme 2 pro is uncanny but once you are past that it is a good phone very worthy of its price tag mintindiawire realme u1realme u1 reviewrealme u1 pricerealme 2 pro pricerealme 2 pro reviewrealme 2 prorealmeredmi note 6 pro
1775,actor mohanlal on tuesday cast his ballot as voting in the third phase of the lok sabha elections began tovino thomas last seen in lucifer took to his official twitter handle to request people to exercise their right to vote
1776,on the sidelines of the film premiere here efron told metro i have never played a role in which i really have to separate myself from when i go home at night and it was almost impossible the film which was recently picked up by netflix has been subjected to a lot of criticism as many people say that it glamourises the killer by portraying him as a suave handsome and desirable figure
1777,the realme u1 is priced at 11999 for its base 3gb32gb variant while the top 4gb64gb spec model is priced at 14499 mintindiawire realme u1realme u1 reviewrealme u1 pricerealme 2 pro pricerealme 2 pro reviewrealme 2 prorealmeredmi note 6 pro realme has had a phenomenal run right after its launch in india a counterpoint report said that the oppo spinoff had become the third largest smartphone brand in india in six months it also recently gave itself a new identity altogether with a new logo and typeface focusing on the youth one thing becomes clear after observing their new campaignthe company pictures the youth as a selfie and gaming obsessed crowd a month ago they launched the realme 2 and real 2 pro right after launching a video online which goes by the name proud to be young while the realme 2 was marred with a lacklustre processor and lowres display the realme 2 pro was more of a complete package then on wednesday the company launched the realme u1 a phone they call the selfie pro boasting the newest and the best chipset from mediatek the phone is expected to add more variety in the subrs 15000 market but does it really make sense for realme to put out two very similar smartphones in quick succession let us find out an untrained eye will fail to distinguish the realme 2 pro and realme u1 from the outside both have exactly the same design display physical dimensions weight and even the camera and loudspeaker grille placement the only way to distinguish the two phones would be by their colour schemes the realme u1 comes in three colour variantsambitious black brave blue and fiery gold while ambitious black and brave blue are extremely similar to blue ocean and black sea variants of the realme 2 pro the fiery gold is a new colour and that is the only way you can distinguish the two phones physically realme claims rotating the phone back under different light sources daylight lamplight colored light reveals light pillars which deliver a strong sense of quality i second that
1778,this time last year 0 per cent of potentially abusive content was flagged to our teams for review proactively today by using technology 38 per cent of abusive content that is enforced is surfaced proactively for human review instead of relying on reports from people using twitter hicks and gasca wrote the same technology we use to track spam platform manipulation and other rule violations is helping us flag abusive tweets to our team for review they said twitter said 100000 accounts were suspended for creating new accounts after a suspension during januarymarch 2019  a 45 per cent increase from the same time last year with a focus on reviewing this type of content twitter said it had expanded its teams in key areas and geographies
1779,bjp leadership had decided that senior leaders aged 75 years or more will not hold any public office new delhi the ruling bharatiya janata party bjp has denied tickets to veterans leaders who were instrumental in building the party as part of a major makeover in the runup to the lok sabha elections
1780,the national film awards will be declared after the lok sabha elections when the poll code seizes to be in force to ensure that the power of the media is not used in a manner which affects the level playing field during the election process the information  broadcasting ministry said on wednesday the selections for the national film awards are made by an independent and impartial jury consisting of eminent filmmakers and film personalities and declared in the month of april every year the ministry said
1781,the former opening batsman played a key role in india triumph in the 2011 world cup and the 2007 t20 world cup he was recently conferred upon the padma shri award gambhir said he was impressed by the vision of prime minister narendra modi and will work for the country welfare as a member of the party
1782,i am a very unique case in hollywood because there are very few women who look like me and are working a lot in movies
1783,other than these pieces we also have views on how ai combined with genetics has the potential to address the malaria menace and even improve our diet to help us lose weight if applicable it is our sincere hope that you will be able to draw meaningful insights from the enriching sessions at the mint digital innovation summit which we bring to you in this edition of the digital dossier this story has been published from a wire agency feed without modifications to the text only the headline has been changed
1784,dialogues that he delivers for instance manna thottavana kooda vittudalam aana ponna thottavana vidave koodadhu create no impact the makers aimed to project him as the mass hero with devarattam but they do not quite succeed in this attempt
1785,facebook said the passwords were stored on internal company servers where no outsiders could access them bloomberg facebook had inadvertently stored passwords in plain text making it possible for its thousands of employees to search them
1786,apple ceo tim cook believes that regulation of tech companies is inevitable cook said that while he is a big believer in the free market the mechanism is not functioning well necessitating regulation mint analyses the reasons for regulation and the likely impact on india after the cambridge analytica scandal where personal data of around 50 million facebook users was illegally acquired by the ukbased political consulting firm and misused to influence voters during the us polls regulators have become more sceptical about how tech firms store and share user data tech firms have failed to plug data leaks in september a bug in instagram compromised email ids and phone numbers of up to six million users in october google said that data from up to 500000 google users might have been exposed to thirdparty developers by a bug
1787,facebook ceo mark zuckerberg speaks during the f8 facebook developers conference on april 30 2019 in san jose california afp zuckerberg identified private messaging ephemeral stories and small groups as the fastestgrowing areas of online communication facebook inc debuted an overhaul of its core social network on tuesday taking its first concrete steps to refashion itself into a private messaging and ecommerce company as it tries to move past scandals while tapping new revenue sources chief executive mark zuckerberg unveiled a fresh design for the world biggest social network that deemphasized its news feed it also ditched the signature blue banner that has been on the app since its launch the new design showcases facebook messaging app online marketplace and videoondemand site while giving greater prominence to the popular photodriven stories feature the company also rolled out features aimed at encouraging users to interact with their close social circle as well as with businesses such as a secret crush option for facebook dating and a tool for appointment booking as the world gets bigger and more connected we need that sense of intimacy more than ever that is why i believe that the future is private this is the next chapter for our services said zuckerberg speaking at facebook annual f8 conference where the company gives developers a peek at product releases
1788,nicholas hoult says he would love to reprise his role in the xmen series if there are plans to bring the mutant back in other films in the marvel franchise filmmaker simon kinberg who has directed the upcoming dark phoenix recently said the sophie turnerled film marks the culmination of all the movies made under the xmen franchise
1789,amit will even add that it was his wish to work with sd burman that unfortunately never got fulfilled how amit kumar got a breakkapil sharma will be astonished to hear that amit sharma has crooned the popular song bade acche lagte hai
1790,a report by indiashopps suggested the presence of a snapdragon 710 soc which is significantly powerful than the snapdragon 675 chipset present in the category favourite redmi note 7 pro realme has confirmed the smartphone will carry the vooc 30 fast charging technology from oppo it is capable of delivering 5 hours of talktime in 10 minutes of charge more details would be available at the time of launch if you wish to check out the livestream you can view it on realme twitter facebook and youtube handles
1791,by the third quarter of 2018 the market was flooded with smartphones that sported a notch cutout with varying shapes and sizes in august oppo announced the f9 pro with a dew droptear dropwater drop notch this quickly caught on with its sister brands including oneplus and we saw devices like the oneplus 6t realme 2 pro and vivo v11 pro but samsung refrained from using any notches on its smartphones and instead focused on bringing its infinity display to its affordable handsets while vivo nex is widely regarded as that smartphone with a popup camera it was also one of the first to sport an indisplay fingerprint scanner a technology that several other smartphone makers started to seek the technology relies on an optical fingerprint sensor which uses a light source to capture a highresolution photograph of your fingerprints and uses algorithms to identify unique patterns to capture a highresolution image it requires a light source which has to be strong enough to illuminate your fingerprint the problem arises when the light has to hit the sensor after bouncing back from your finger as a result this tech can work only with oled displays since an lcd backlight can get in the way the rudimentary renditions of this tech were quite cumbersome especially in my experience the speed is already slow to begin with it takes anywhere between half a second to two seconds and any type of interferencebe it tempered glass or scratches on the display leads inaccurate fingerprint capture if you are a person prone to dropping your phone this tech is not for you the first quarter of the year also saw facial unlocking become more accessible to people while it is a little less secure than a physical fingerprint scanner it is more convenient but it is unfair to assume that most smartphone tech surrounded around the display flip a 2018 smartphone and you will see a drastic difference from a smartphone of any era you have glass backs number of cameras ranging between one and four and striking colour gradientsit has become crazy out here while glass backs add an element of luxury they also make smartphones extremely fragile to fix this some smartphones have started adding polycarbonate resin a fancy name for faux glass plastic which is shatter resistant and is more durable it is also heat resistant so during winters these smartphones do not get uncomfortably cold to touch
